TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
105857,2023-10-27 20:10:28.420613,2973.863561010677,164,refund,San Antonio,0
105858,2024-05-14 00:51:28.492152,991.1474319848414,624,purchase,Phoenix,0
105859,2024-07-15 23:54:44.502343,4123.7232165508285,293,refund,Los Angeles,0
105860,2024-01-17 05:23:27.035102,4582.007732317507,409,purchase,Los Angeles,0
105861,2024-09-11 06:55:12.885932,2760.3511641959053,533,refund,New York,0
105862,2024-06-17 14:31:20.797698,434.8911153020429,838,refund,New York,0
105863,2024-09-05 03:11:29.240433,1310.1752230181726,262,purchase,Houston,0
105864,2023-11-22 13:10:26.418980,2408.13481555781,804,refund,Phoenix,0
105865,2024-09-09 14:45:27.163987,3675.752559782087,83,purchase,New York,0
105866,2024-10-10 09:51:17.045291,920.5636013781897,715,refund,New York,0
105867,2024-10-16 03:25:17.598887,754.0615836274122,224,refund,Los Angeles,0
105868,2024-08-04 19:59:08.561893,2320.8686592826343,452,refund,San Antonio,0
105869,2024-09-22 02:24:53.602777,3138.6867799011115,99,refund,San Antonio,0
105870,2024-03-05 20:39:29.986615,1400.7195073322464,699,purchase,Phoenix,0
105871,2024-10-14 23:25:47.249773,2578.383372565472,862,purchase,Chicago,0
105872,2024-06-03 18:24:27.801819,1882.9916533040555,100,purchase,San Jose,0
105873,2024-05-25 04:32:06.539680,4486.278640464285,708,purchase,Chicago,0
105874,2024-03-29 20:13:55.504489,1101.0130974193326,601,refund,Phoenix,0
105875,2023-12-06 03:24:43.691387,890.5766287964467,382,refund,Houston,0
105876,2024-05-09 12:26:51.083898,4173.618398206112,356,purchase,San Diego,0
105877,2024-07-25 21:29:29.318865,543.927075217096,857,purchase,New York,0
105878,2024-03-09 18:17:13.839233,560.7588760107692,621,purchase,Dallas,0
105879,2024-09-16 14:41:10.224660,562.1212456320077,426,refund,Philadelphia,0
105880,2024-06-16 13:02:02.497114,1986.9995111725557,187,refund,San Diego,0
105881,2023-12-03 06:23:43.347413,3149.8774690299933,57,purchase,San Diego,0
105882,2024-01-22 07:04:20.104563,1146.4959869318257,173,refund,San Antonio,0
105883,2024-02-28 23:09:04.727326,2108.988765884973,809,purchase,Phoenix,0
105884,2024-03-30 02:38:11.617377,2641.510882455674,723,purchase,Philadelphia,0
105885,2024-05-10 11:44:11.801694,1381.707266840554,867,refund,Phoenix,0
105886,2024-08-12 05:56:05.863918,4769.342194510344,445,purchase,New York,0
105887,2024-05-20 20:35:39.746039,2099.366389678286,792,refund,Philadelphia,0
105888,2024-05-23 20:54:53.053175,4412.821878767465,64,refund,Houston,0
105889,2024-03-30 20:36:25.710740,1600.2214747289374,366,purchase,Dallas,0
105890,2024-02-09 20:25:52.700025,2747.128692210625,549,refund,San Jose,0
105891,2023-12-14 13:45:19.464280,2007.2665674271905,563,refund,San Diego,0
105892,2024-01-30 12:50:49.741500,570.8435138503932,389,refund,San Antonio,0
105893,2024-01-22 05:51:21.087191,4280.08534874907,651,purchase,Los Angeles,0
105894,2024-08-01 14:06:34.761910,434.96428540597753,720,refund,New York,0
105895,2024-06-03 16:20:22.913401,270.88841986315265,389,purchase,San Diego,0
105896,2024-01-25 19:16:11.554007,3524.8879268469314,55,purchase,Phoenix,0
105897,2024-06-27 14:50:09.160987,1517.5115177253183,344,purchase,Phoenix,0
105898,2024-05-30 21:01:39.811360,472.4655405719947,773,purchase,New York,0
105899,2024-08-19 09:06:59.851280,2146.4689845912512,62,purchase,Dallas,0
105900,2024-07-04 00:01:05.508300,3127.9447219983604,971,refund,Los Angeles,0
105901,2023-11-29 09:47:34.319964,3741.567388855441,427,refund,San Diego,0
105902,2024-02-24 08:36:44.124806,3373.832761075711,757,purchase,Phoenix,0
105903,2024-02-24 13:16:22.944835,2574.754899988118,274,purchase,San Antonio,0
105904,2024-04-07 08:42:33.582435,1196.4228937412163,708,purchase,Philadelphia,0
105905,2023-11-22 03:39:40.404339,1469.6280198990075,426,purchase,Philadelphia,0
105906,2024-08-21 21:38:45.425537,1589.362287534401,22,refund,Chicago,0
105907,2024-01-26 22:09:46.018968,2165.3744653699164,961,purchase,Houston,0
105908,2024-09-18 20:10:08.970424,4929.545072112905,362,refund,Chicago,0
105909,2023-11-01 11:35:01.658511,3053.771647152355,447,purchase,San Jose,0
105910,2024-04-01 14:05:48.450680,447.2677063114741,762,purchase,San Diego,1
105911,2023-12-24 12:54:09.194755,2026.9343424925146,284,refund,San Diego,0
105912,2024-01-15 18:24:03.720623,1070.9005015538548,709,purchase,Houston,0
105913,2023-10-25 01:26:47.423037,2353.9643837125195,216,purchase,Philadelphia,0
105914,2024-07-19 00:28:52.696429,4724.3561013080025,513,purchase,San Jose,0
105915,2024-10-14 02:40:20.568877,2964.430489174464,328,refund,Phoenix,0
105916,2024-06-11 20:58:42.946410,3684.8444831079714,849,refund,San Antonio,0
105917,2024-05-17 06:16:53.831801,4814.181887372926,352,purchase,Chicago,0
105918,2024-03-05 02:12:43.977945,1394.3560830166352,560,refund,Phoenix,0
105919,2023-11-19 22:32:59.008395,4976.898293717387,921,purchase,New York,0
105920,2024-10-18 10:11:58.760443,1569.4853270165693,518,refund,Houston,0
105921,2024-01-28 05:19:28.111787,2227.125980084023,796,purchase,Dallas,0
105922,2024-08-23 05:32:30.597070,4976.662649749508,964,refund,Chicago,0
105923,2023-11-05 05:43:38.235312,18.975349347424228,144,purchase,San Antonio,0
105924,2024-08-26 11:18:29.803835,1004.7517592697012,171,refund,Houston,0
105925,2024-04-13 04:15:10.952752,3570.4347177701643,704,purchase,Houston,0
105926,2024-09-02 20:22:22.505990,2011.7009821392162,484,refund,Houston,0
105927,2024-06-02 12:17:17.547509,4873.365460089147,897,purchase,Los Angeles,0
105928,2024-10-14 00:47:20.138137,533.0152295166525,426,refund,Philadelphia,0
105929,2023-11-21 18:54:04.441317,4945.325917327762,463,refund,Philadelphia,0
105930,2023-11-15 19:48:48.672849,433.4089196591511,502,purchase,Phoenix,0
105931,2024-09-30 07:22:20.019701,1733.6151573327438,627,refund,Los Angeles,0
105932,2024-09-13 04:30:35.567185,1792.4499511600452,927,refund,Houston,0
105933,2024-09-13 07:50:11.748416,4247.847202285434,755,purchase,Phoenix,0
105934,2024-02-26 20:33:44.245316,1563.0586156264258,995,purchase,San Jose,0
105935,2024-03-25 01:08:47.581052,4952.871773767386,194,refund,Philadelphia,0
105936,2024-07-27 07:29:03.151130,1227.9000880050942,473,refund,Dallas,0
105937,2024-06-04 23:45:17.594021,1763.323625769087,614,purchase,San Diego,0
105938,2024-01-25 03:22:04.065081,4034.7956829015357,668,refund,Philadelphia,0
105939,2023-10-31 04:44:12.568793,3407.9824383978107,630,refund,Chicago,0
105940,2024-09-11 10:02:25.276543,4966.450905537996,357,purchase,San Antonio,0
105941,2023-12-26 02:47:21.252855,785.8408762338563,392,purchase,Los Angeles,0
105942,2024-09-11 06:47:05.374602,1353.520236917471,449,refund,New York,0
105943,2024-07-20 00:52:56.813567,1697.996268081702,310,refund,San Antonio,0
105944,2024-05-20 15:12:21.158643,2209.1072028356107,864,refund,San Diego,0
105945,2024-07-03 07:54:26.478366,1764.5029964437279,816,purchase,Los Angeles,0
105946,2024-06-14 21:10:22.674811,2137.744862519427,761,purchase,Houston,0
105947,2024-09-20 01:14:46.141382,2021.2837552137105,221,refund,Philadelphia,0
105948,2023-10-25 19:42:31.793699,4159.700812812856,427,refund,Phoenix,0
105949,2024-10-16 20:08:03.208850,4238.119201490224,919,purchase,Philadelphia,0
105950,2024-03-30 11:08:01.182842,3618.7635327296616,600,purchase,New York,0
105951,2024-01-05 14:16:59.335733,1422.7482158087676,152,refund,Houston,0
105952,2024-03-01 11:03:10.653816,3652.167274281641,658,purchase,Chicago,0
105953,2024-09-19 18:46:57.107040,4021.63007535948,832,purchase,New York,0
105954,2024-02-05 04:53:34.528859,3739.8083427976153,313,purchase,Los Angeles,0
105955,2024-01-17 06:37:32.813566,3978.4278417429705,174,purchase,New York,0
105956,2023-11-15 03:28:02.144032,4223.05335026377,802,refund,Dallas,0
105957,2024-03-19 22:22:48.155465,4790.183019203123,970,purchase,Houston,0
105958,2023-12-31 08:32:57.760399,3505.4347866856942,165,purchase,San Diego,0
105959,2024-06-13 20:06:44.649315,376.890408160753,629,refund,San Jose,0
105960,2024-08-02 22:41:41.898651,449.0208474799687,198,refund,Dallas,0
105961,2024-06-03 19:41:13.536210,4406.674426346197,128,purchase,San Jose,0
105962,2024-05-19 01:23:01.195186,3298.202594137059,128,refund,New York,0
105963,2024-09-16 07:39:09.042372,1493.0276208633463,599,purchase,New York,0
105964,2024-06-07 20:27:40.791699,1672.4996912234692,391,refund,Los Angeles,0
105965,2024-07-25 03:59:24.007755,1997.9223978636792,168,purchase,Philadelphia,0
105966,2024-06-17 21:28:14.640064,1823.1978865995397,181,refund,Houston,0
105967,2024-01-06 00:38:51.234922,2394.4006358809465,590,purchase,San Antonio,0
105968,2024-09-08 14:33:40.456701,2401.351248517631,534,refund,Houston,0
105969,2023-12-24 02:53:22.151263,4548.469589537968,475,refund,Houston,0
105970,2024-10-16 12:01:15.838121,3171.8069474136514,23,refund,Los Angeles,0
105971,2024-08-09 10:18:30.017631,4698.748570681485,780,purchase,Los Angeles,0
105972,2024-03-20 11:19:36.370138,2131.699363007251,26,purchase,Phoenix,0
105973,2024-06-15 16:51:28.895358,4197.762152153902,760,purchase,Los Angeles,0
105974,2023-11-19 07:38:59.904250,2634.9443104126944,1,purchase,Los Angeles,0
105975,2024-03-13 04:45:29.872969,3672.3398072839623,907,purchase,New York,0
105976,2024-05-12 12:50:10.977809,2821.459431785422,327,refund,Houston,0
105977,2024-08-16 19:15:02.294946,3827.6334824606556,946,refund,Chicago,0
105978,2024-01-16 01:56:01.384328,4883.7351460878845,960,purchase,San Diego,0
105979,2024-03-01 02:45:15.234914,80.62899073305789,436,refund,Los Angeles,0
105980,2024-05-22 11:47:06.617240,691.9272340616984,510,refund,San Antonio,0
105981,2024-07-21 18:14:43.289757,4702.293788514975,16,purchase,San Jose,0
105982,2024-07-16 08:01:58.888037,4861.820790824498,453,purchase,Los Angeles,0
105983,2024-10-19 15:53:34.482408,3791.0994769369618,953,refund,San Jose,0
105984,2024-08-07 17:38:35.482513,1504.5505773727527,212,purchase,Philadelphia,0
105985,2024-05-28 11:07:33.817809,769.1104487296508,623,purchase,San Jose,0
105986,2023-11-28 02:25:21.221836,1878.788478472674,868,refund,Los Angeles,0
105987,2024-10-15 01:56:21.850405,1082.7869166524088,918,refund,San Jose,0
105988,2024-01-21 15:33:07.556334,434.08050330270567,895,refund,New York,0
105989,2024-01-09 09:58:12.707454,1080.666912969506,656,refund,San Diego,0
105990,2023-12-20 21:38:01.139984,4516.507749967621,488,purchase,Los Angeles,0
105991,2024-03-11 12:55:52.585871,1799.7752950102865,808,refund,Chicago,0
105992,2024-07-28 20:13:22.296408,4941.831244815745,373,refund,Philadelphia,0
105993,2024-05-26 07:54:41.607239,1131.4349238087746,694,refund,Los Angeles,0
105994,2024-06-24 21:04:32.192257,1331.2322869417176,785,purchase,New York,0
105995,2024-05-24 01:02:46.794682,4755.3466979836085,436,purchase,San Diego,0
105996,2024-06-12 16:24:31.152116,3919.581651779907,263,refund,Phoenix,0
105997,2024-08-05 11:39:40.522870,4592.56551227401,215,refund,San Jose,0
105998,2024-02-17 17:19:16.204089,734.6907931014125,999,purchase,Houston,0
105999,2024-01-21 19:27:46.633946,2905.9470245883203,357,refund,San Jose,0
106000,2024-10-06 18:10:15.251254,2628.83814447106,890,refund,San Diego,0
106001,2024-09-18 13:26:54.933232,3220.207826618748,139,purchase,San Jose,0
106002,2023-12-27 17:31:46.101726,4102.60972892687,934,refund,San Diego,0
106003,2024-07-24 11:55:07.705595,3319.476946355401,677,purchase,Dallas,0
106004,2023-11-11 21:23:33.989622,2250.240953203673,831,refund,San Jose,0
106005,2024-07-30 10:48:18.117037,2281.6705681249887,680,refund,Chicago,0
106006,2024-03-22 01:01:21.247136,4677.766206826194,799,refund,Philadelphia,0
106007,2024-04-07 16:29:55.250815,1319.2295565304992,448,purchase,New York,0
106008,2024-05-31 00:45:22.085618,1531.9952823946714,810,purchase,Dallas,0
106009,2024-06-18 17:49:55.574081,2872.6090028319427,204,refund,Chicago,0
106010,2024-07-30 09:02:24.600669,1636.4248859155875,764,purchase,San Jose,0
106011,2023-11-24 10:04:09.817816,634.8243724447142,690,purchase,Dallas,0
106012,2024-09-08 20:14:04.305887,1380.900756315727,497,refund,Houston,0
106013,2024-06-09 16:44:24.882990,1289.5973591968464,176,purchase,San Diego,0
106014,2024-07-01 17:27:32.403972,2713.225333495817,780,purchase,Phoenix,0
106015,2024-09-10 22:42:13.868826,2802.077164827043,230,refund,Phoenix,0
106016,2024-01-27 10:03:25.482194,1293.9347643988754,123,refund,Houston,0
106017,2024-03-20 12:27:00.262888,387.10063522887003,444,refund,Philadelphia,0
106018,2023-12-20 14:56:42.441918,3341.933833065407,907,purchase,Los Angeles,0
106019,2024-04-02 02:17:33.697129,822.0120482175271,338,purchase,New York,0
106020,2024-10-07 18:30:23.652868,2824.4350321424095,567,purchase,New York,0
106021,2024-08-07 06:56:51.998399,4957.368259073751,457,purchase,Dallas,0
106022,2024-08-17 06:20:53.791281,4386.55797425946,236,refund,San Jose,0
106023,2024-07-12 17:59:08.444620,4218.820996044154,28,refund,Dallas,0
106024,2023-12-21 02:44:49.350468,4059.788931481328,655,purchase,Houston,1
106025,2024-07-31 18:33:34.136338,1544.8640884667834,407,purchase,Chicago,0
106026,2024-02-15 11:00:08.795587,4808.327484482134,968,refund,San Antonio,0
106027,2023-11-23 12:38:43.475421,3099.0263552014,751,purchase,Houston,0
106028,2023-11-23 01:01:47.350774,1454.3619023099893,183,refund,Dallas,0
106029,2024-10-19 12:12:10.895187,4608.777520433868,23,refund,Chicago,0
106030,2024-05-23 07:37:36.245860,2939.125642872519,238,refund,San Antonio,0
106031,2024-03-04 14:26:27.334264,671.3240119098954,844,purchase,Phoenix,0
106032,2024-05-21 21:51:43.452235,2955.0101718454043,513,purchase,San Jose,0
106033,2024-07-18 22:36:00.631710,3666.912016075506,446,refund,Phoenix,0
106034,2024-05-11 22:05:57.050402,4465.580526560684,628,refund,Philadelphia,0
106035,2024-02-02 18:31:39.943837,1142.382607699721,411,purchase,Chicago,0
106036,2024-07-28 19:39:22.063456,4295.216595660557,906,refund,Los Angeles,0
106037,2024-09-12 03:01:46.784691,881.0123741507879,520,refund,Phoenix,0
106038,2024-08-23 04:33:47.579683,2229.018706738549,216,refund,San Antonio,0
106039,2024-02-29 04:10:58.845524,49.95029453716721,527,purchase,Los Angeles,0
106040,2024-05-26 09:35:22.845042,930.6925017000652,482,purchase,San Antonio,0
106041,2024-05-15 17:05:37.182853,3899.993787511823,621,refund,San Antonio,0
106042,2024-06-05 14:31:01.136847,841.6159150278335,235,purchase,Chicago,0
106043,2024-05-12 22:19:36.557849,1980.2494441882893,833,refund,Philadelphia,0
106044,2024-05-25 06:59:24.074277,2066.4396012749694,363,refund,San Antonio,0
106045,2024-01-11 22:53:33.903849,913.711546175622,594,refund,Houston,0
106046,2023-11-15 17:32:45.188849,625.8880020543853,846,purchase,San Antonio,0
106047,2024-06-10 01:22:38.908223,772.6544300607297,651,refund,Dallas,0
106048,2024-08-31 12:17:21.979404,225.05584322635792,509,purchase,Los Angeles,0
106049,2024-08-01 03:03:47.045645,1382.8476696944497,303,refund,New York,0
106050,2024-08-28 12:52:29.223821,4805.87826714651,28,purchase,New York,0
106051,2024-07-29 00:11:34.457964,2524.2913939794917,293,purchase,New York,0
106052,2023-11-21 23:05:41.541583,3721.443349914952,132,refund,Phoenix,0
106053,2024-03-04 17:34:31.310633,1236.4835694935264,169,refund,Dallas,0
106054,2024-04-11 00:06:16.404396,4250.05151504901,89,refund,New York,0
106055,2024-07-06 00:55:31.980379,3723.580584852186,600,refund,Chicago,0
106056,2024-01-06 07:41:42.842012,2141.565241558142,686,purchase,San Jose,0
106057,2024-08-23 05:58:31.359656,1255.6595923407306,272,purchase,Dallas,0
106058,2024-02-15 00:25:37.816333,2739.7367516465797,315,refund,San Diego,0
106059,2024-06-15 07:58:39.096890,508.52617675232784,148,purchase,Houston,0
106060,2023-11-05 21:54:36.862632,3333.852171941912,776,refund,New York,0
106061,2023-11-09 02:45:44.475046,3146.3612749105187,214,refund,Houston,0
106062,2023-10-24 02:42:57.396868,2400.81751839937,547,purchase,Los Angeles,0
106063,2024-07-11 22:55:31.017921,3930.168039562399,386,purchase,San Antonio,0
106064,2023-11-06 12:07:13.908464,2662.096865904149,938,refund,San Antonio,0
106065,2024-10-04 03:00:58.031368,425.5349121653393,24,refund,Houston,0
106066,2024-07-30 15:47:18.221878,960.1150321329588,693,refund,San Jose,0
106067,2024-10-06 04:57:54.774354,4538.047019181063,212,refund,Phoenix,0
106068,2024-06-28 18:07:57.706411,1725.407356048504,723,purchase,Phoenix,0
106069,2024-08-27 10:41:13.245559,2466.357153429228,332,purchase,San Antonio,0
106070,2023-12-07 10:38:28.785535,2125.6820011509603,809,purchase,San Jose,0
106071,2023-11-20 21:16:45.572135,398.2830364580056,524,purchase,Houston,0
106072,2024-07-17 21:00:08.129042,4153.8497336006385,472,purchase,Philadelphia,0
106073,2024-01-11 05:55:44.402976,4170.603690201505,700,purchase,Chicago,0
106074,2024-10-11 17:59:17.528361,62.79171515907437,616,refund,Dallas,0
106075,2024-04-08 01:14:27.662661,2836.8125608298906,200,refund,San Jose,0
106076,2024-09-26 14:00:39.051208,666.5400736237378,619,refund,San Jose,0
106077,2024-04-12 12:35:39.864968,101.22908372784887,479,purchase,Los Angeles,0
106078,2023-12-07 08:25:21.676983,4767.449281591532,999,purchase,Chicago,1
106079,2023-12-19 10:33:11.858580,3311.121046749637,82,purchase,Dallas,0
106080,2024-09-13 15:09:59.720103,4727.47288958477,305,refund,San Antonio,0
106081,2024-04-16 06:43:46.222486,2773.4558786108655,306,purchase,Houston,0
106082,2023-11-20 04:11:19.597877,3419.0820119956256,372,purchase,San Jose,0
106083,2024-02-25 03:22:53.357525,502.23663252456413,350,purchase,San Antonio,0
106084,2024-06-07 21:41:01.642592,1258.3264450543734,301,purchase,Phoenix,0
106085,2024-10-10 17:35:52.446433,200.02510224911887,145,refund,Philadelphia,0
106086,2024-09-15 00:38:38.137053,2068.216984897298,206,purchase,Dallas,0
106087,2024-07-26 14:15:23.235208,4849.57118845216,831,refund,Houston,1
106088,2024-02-14 01:38:47.149113,2512.7548253388727,493,purchase,Philadelphia,0
106089,2023-11-30 23:58:24.611706,1152.730062140176,179,purchase,New York,0
106090,2024-10-10 18:03:02.358936,4641.778937672512,659,purchase,Philadelphia,0
106091,2024-05-01 02:05:22.990918,3179.6579250724412,333,purchase,Phoenix,0
106092,2024-05-07 19:49:51.923697,2056.7824997646235,438,refund,Phoenix,0
106093,2023-12-29 16:12:11.496743,2424.760554877141,206,purchase,Chicago,0
106094,2024-06-08 10:30:14.792751,3855.087158627584,960,purchase,Dallas,0
106095,2024-04-02 20:09:40.967869,4799.115632210112,954,refund,San Antonio,1
106096,2024-10-11 06:03:07.244109,3560.5945410768145,242,purchase,San Jose,0
106097,2024-08-20 13:49:53.333354,2864.379168315731,880,purchase,New York,0
106098,2024-03-20 23:42:02.798005,2336.8802879550362,762,purchase,San Antonio,0
106099,2024-08-22 17:10:33.718251,2421.4916444513324,888,refund,Phoenix,0
106100,2024-02-24 14:05:07.397599,2103.34507099701,390,refund,Phoenix,0
106101,2024-09-17 03:56:17.626037,71.64453717653126,491,refund,Dallas,0
106102,2024-03-07 00:16:49.073511,3998.1267755906147,893,refund,Chicago,0
106103,2024-05-11 12:03:49.969948,4530.598977223192,314,purchase,San Jose,0
106104,2024-05-10 14:39:58.945464,1658.5047051957401,114,refund,Phoenix,0
106105,2024-09-11 07:23:05.309101,1892.35773282585,370,purchase,Dallas,0
106106,2024-10-19 14:03:40.850095,3070.306086226632,496,purchase,New York,0
106107,2024-01-13 23:55:56.509221,523.163325861493,23,refund,Dallas,0
106108,2024-06-23 20:50:38.059802,1934.2356771646187,629,refund,San Diego,0
106109,2023-11-16 21:33:31.107065,1309.6263258993358,434,refund,Phoenix,0
106110,2024-01-28 13:15:13.913106,3602.989736668568,199,refund,San Antonio,0
106111,2024-08-10 15:09:21.574852,2342.551448816923,115,purchase,Philadelphia,0
106112,2024-09-04 06:42:47.869760,1947.1173593236094,90,purchase,Dallas,0
106113,2023-11-01 15:34:32.048514,243.56209851272519,558,purchase,Philadelphia,1
106114,2024-03-02 11:41:35.150029,4514.1318540162365,865,purchase,Philadelphia,0
106115,2024-08-23 09:57:26.662703,4282.820973377223,482,purchase,Los Angeles,0
106116,2024-01-19 01:51:49.429566,4708.411317272572,841,refund,San Diego,0
106117,2024-04-12 00:46:54.366731,4441.499432377007,431,refund,Phoenix,0
106118,2024-04-24 06:28:37.423484,645.2366635670252,649,purchase,Los Angeles,0
106119,2024-05-20 04:07:02.774823,4321.329769964505,192,refund,San Diego,0
106120,2024-10-01 13:48:15.385623,3887.907907794986,301,refund,Philadelphia,0
106121,2023-12-14 18:47:57.984375,3532.533101770203,277,refund,Chicago,0
106122,2023-11-13 14:55:09.496200,2477.3251018986903,308,purchase,San Antonio,0
106123,2023-12-27 12:12:18.805464,1905.0116289548043,895,purchase,Houston,0
106124,2024-08-31 09:32:44.380709,3908.1759167985033,809,purchase,San Jose,0
106125,2024-01-26 12:54:24.201289,1220.1390118552752,370,purchase,San Antonio,0
106126,2024-01-05 12:45:51.849447,3296.289923469695,192,purchase,San Diego,0
106127,2024-05-20 13:53:13.402108,3003.505875900082,36,refund,Dallas,0
106128,2024-05-06 14:39:38.145529,2148.4747225366305,762,purchase,Dallas,0
106129,2024-10-09 21:07:29.473800,4088.6220174782607,298,refund,Philadelphia,0
106130,2024-08-27 11:38:10.741512,67.98923307549241,987,refund,Houston,0
106131,2024-05-01 07:26:18.372221,1793.936912092171,233,refund,Los Angeles,0
106132,2023-11-05 12:11:29.675105,4673.281171594245,755,purchase,San Antonio,0
106133,2024-07-08 21:09:24.281463,3091.063412638864,944,purchase,Philadelphia,0
106134,2024-10-11 23:25:10.052007,4255.867655378976,805,purchase,San Diego,0
106135,2024-03-02 21:52:39.661325,424.3816699096696,354,purchase,San Antonio,0
106136,2024-04-08 19:23:49.411697,3429.553091015401,703,refund,San Antonio,0
106137,2024-04-06 22:58:52.766905,2983.20256226775,696,refund,San Jose,1
106138,2023-12-09 17:29:31.305793,1859.2259737933541,2,refund,San Diego,0
106139,2024-07-06 12:42:44.133042,3935.7084570944753,449,refund,San Jose,0
106140,2024-10-01 02:53:07.868070,1388.1924338183364,302,purchase,San Jose,0
106141,2024-06-01 18:12:57.325294,3612.026691216174,874,purchase,New York,0
106142,2024-01-05 14:30:45.950954,2598.250209332832,83,refund,San Antonio,0
106143,2024-01-12 12:27:22.063728,1753.206239442133,412,refund,Dallas,0
106144,2024-02-08 17:01:35.319863,3258.562430115306,885,purchase,San Antonio,0
106145,2024-01-20 07:40:37.996709,1437.7744356045741,226,refund,San Antonio,0
106146,2024-09-15 09:43:49.717182,751.0112825641628,915,refund,Dallas,0
106147,2024-10-20 05:34:19.687388,227.04575801662898,259,refund,San Diego,0
106148,2024-06-29 22:03:30.234508,4340.3119191971355,456,purchase,San Jose,0
106149,2023-11-17 09:12:30.232501,1789.74712163623,851,purchase,New York,0
106150,2024-05-04 00:51:32.042879,3234.8518943684226,944,purchase,Los Angeles,0
106151,2024-06-03 05:41:11.655201,4312.289144609799,247,purchase,Houston,0
106152,2024-04-26 04:16:09.757088,1372.360746690196,217,refund,Phoenix,0
106153,2024-04-23 14:19:44.356879,171.1862465227603,725,refund,Los Angeles,0
106154,2024-01-06 10:37:49.482855,4021.738217995659,189,purchase,San Jose,0
106155,2024-03-11 05:09:30.029248,4519.257324178311,801,refund,San Jose,0
106156,2024-05-24 11:22:19.834228,3959.3033150705405,574,purchase,San Diego,0
106157,2024-09-24 04:04:19.008519,280.685578568689,287,purchase,Los Angeles,0
106158,2023-10-25 16:35:05.214237,4807.4049959681415,424,refund,San Diego,0
106159,2024-09-10 08:08:55.203922,97.08603698637728,287,purchase,Chicago,0
106160,2024-03-08 14:54:19.808489,4629.635509185623,367,refund,San Antonio,0
106161,2024-04-26 07:28:16.740538,4333.322334301885,585,purchase,San Antonio,0
106162,2024-05-18 12:48:03.912332,866.1668567485164,981,purchase,Dallas,0
106163,2023-12-18 23:05:54.359483,387.9532750243183,276,refund,Chicago,0
106164,2024-07-05 10:17:48.864047,1975.439549652968,282,refund,Philadelphia,0
106165,2024-03-01 04:59:11.153194,3299.5844189305512,42,refund,Dallas,0
106166,2024-06-23 08:18:49.656174,3384.7095047031576,709,purchase,Chicago,0
106167,2024-09-04 21:35:34.389305,1448.6415050803248,58,refund,Los Angeles,0
106168,2024-05-31 02:13:40.162341,3343.764926378757,337,purchase,Houston,0
106169,2023-12-15 14:22:53.269067,2332.440664291816,88,refund,Phoenix,0
106170,2024-04-16 18:12:34.652943,4168.325870245194,825,purchase,Philadelphia,0
106171,2024-03-23 17:27:20.676784,4833.47566613515,831,purchase,Philadelphia,0
106172,2024-09-15 12:22:22.899627,2808.187598345331,398,purchase,San Jose,0
106173,2024-09-01 17:39:00.235401,2942.9872147619653,423,refund,San Antonio,0
106174,2024-04-11 05:07:31.126667,992.0485629458486,234,purchase,Philadelphia,0
106175,2024-02-17 03:29:40.689597,3277.666797822867,171,purchase,Chicago,0
106176,2024-05-02 11:09:04.312644,1324.6127186807257,373,purchase,Phoenix,0
106177,2023-10-25 01:35:33.749684,2105.194869424535,873,refund,San Jose,0
106178,2024-07-06 18:36:45.629751,3514.20106806336,465,purchase,San Antonio,0
106179,2024-04-29 07:09:03.133475,1433.851310071436,509,purchase,Phoenix,0
106180,2024-06-19 01:18:47.687835,2953.8849568870523,504,refund,San Antonio,0
106181,2023-11-19 04:41:01.618466,2927.4293417229565,549,refund,Phoenix,0
106182,2024-05-05 08:10:19.557402,3407.961956985523,977,refund,Dallas,0
106183,2023-10-28 21:01:28.100665,478.21375995588613,81,refund,San Antonio,0
106184,2024-02-09 10:40:29.224471,3680.7727903101954,157,refund,San Jose,0
106185,2024-04-06 18:09:30.513291,1329.5623709690806,236,purchase,Dallas,0
106186,2024-04-12 05:07:42.949917,1741.963215751145,993,refund,San Diego,0
106187,2024-08-11 12:26:04.510594,1500.2654076865342,785,purchase,San Jose,0
106188,2024-03-10 06:55:40.580956,2881.649037154539,765,refund,Phoenix,0
106189,2024-02-14 15:17:34.478098,3833.253393432504,182,refund,Chicago,0
106190,2024-03-21 15:45:46.257852,4223.281402685637,544,purchase,New York,0
106191,2024-03-26 16:28:32.774088,3785.127156504379,3,refund,Phoenix,0
106192,2023-12-08 00:58:47.425051,2342.2660111788737,774,purchase,Los Angeles,0
106193,2024-10-02 05:34:56.134748,582.6977688563741,796,purchase,New York,0
106194,2024-10-16 06:44:17.354898,3315.946351728158,194,refund,Chicago,0
106195,2024-04-05 22:27:16.097020,4489.8937689275945,393,refund,Philadelphia,0
106196,2024-08-11 15:53:23.895115,3596.4421826667867,800,refund,Los Angeles,0
106197,2024-03-20 15:51:04.290528,607.8684237412297,741,refund,New York,0
106198,2024-02-01 08:17:49.934811,4779.388116754721,71,purchase,Houston,0
106199,2023-10-25 17:07:23.864041,4648.942343014543,718,refund,San Antonio,0
106200,2024-05-17 17:25:52.845322,3296.8490490397417,342,purchase,Los Angeles,0
106201,2023-12-04 14:38:41.860951,4334.3051217608645,779,purchase,Houston,0
106202,2024-01-27 13:18:14.740023,1022.3773014544912,927,purchase,Los Angeles,0
106203,2024-03-06 22:31:11.082122,4090.5806396678613,874,refund,Phoenix,1
